,Unnamed: 0,id,host_id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
2985,2985,563865578759398099,22310752,2014-10-09,within an hour,100%,91%,t,3,t,BYRON SHIRE COUNCIL,,-28.62995,153.58291,Entire guest suite,Entire home/apt,2,1 bath,0.0,1.0,$283.00,2,365,1,2,365,365,2.0,365.0,t,4,20,43,43,30,24,4,2022-04-15,2024-12-01,4.97,5.0,5.0,5.0,4.97,4.87,4.77,3,3,0,0,0.92
2986,2986,563866980214307128,22310752,2014-10-09,within an hour,100%,91%,t,3,t,BYRON SHIRE COUNCIL,,-28.62985,153.58398,Entire guest suite,Entire home/apt,2,1 bath,0.0,1.0,$307.00,2,365,2,2,365,365,2.0,365.0,t,7,10,23,37,32,28,4,2022-04-18,2024-12-08,4.94,4.97,4.78,4.97,4.97,4.97,4.88,3,3,0,0,0.99
2987,2987,563986372154935190,6970340,2013-06-17,within an hour,100%,100%,t,2,t,TWEED SHIRE COUNCIL,,-28.33841,153.56719,Entire guest suite,Entire home/apt,2,1 bath,1.0,1.0,$157.00,2,30,2,2,1125,1125,2.0,1125.0,t,5,15,45,62,51,13,2,2022-02-19,2024-11-30,4.9,4.98,5.0,4.96,4.98,4.76,4.73,2,2,0,0,1.48
2990,2990,566847534179855891,394222999,2021-03-26,within an hour,100%,99%,t,34,t,CLARENCE VALLEY COUNCIL,,-29.4231,153.32496,Entire home,Entire home/apt,10,2.5 baths,4.0,7.0,$538.00,3,180,3,7,180,180,3.9,180.0,t,3,17,31,270,27,4,0,2022-03-20,2024-04-08,4.89,4.85,4.74,5.0,5.0,4.67,4.63,34,34,0,0,0.81
2994,2994,567803429404185117,190217827,2018-05-18,within an hour,100%,100%,t,66,t,BALLINA SHIRE COUNCIL,,-28.80764,153.59349,Entire home,Entire home/apt,8,4 baths,4.0,7.0,$797.00,90,90,4,7,99,99,5.1,99.0,t,4,22,52,324,3,1,0,2022-10-08,2024-10-07,4.33,4.33,4.33,4.33,4.67,5.0,3.67,65,65,0,0,0.11
2997,2997,568533850212888978,44262612,2015-09-15,within an hour,100%,100%,t,1,t,TWEED SHIRE COUNCIL,,-28.17945,153.52917,Entire rental unit,Entire home/apt,6,1 bath,2.0,4.0,$171.00,5,100,1,3,1125,1125,3.0,1125.0,t,0,0,25,35,55,28,5,2022-11-13,2024-12-09,4.85,4.95,4.89,4.85,4.98,4.87,4.85,1,1,0,0,2.16
2999,2999,570515937221246112,427016798,2021-10-12,within an hour,100%,100%,t,8,t,BALLINA SHIRE COUNCIL,,-28.78716468811035,153.5930938720703,Entire home,Entire home/apt,6,2.5 baths,2.0,4.0,$453.00,2,365,2,5,1125,1125,2.3,1125.0,t,4,28,58,309,31,8,0,2022-04-18,2024-10-28,5.0,4.97,4.94,4.84,4.97,4.94,4.87,1,1,0,0,0.96
3002,3002,577884512372526686,53389442,2016-01-05,within an hour,100%,100%,t,2,t,LISMORE CITY COUNCIL,,-28.82425,153.33697,Entire guest suite,Entire home/apt,2,1 bath,1.0,1.0,$109.00,2,200,2,4,200,200,2.2,200.0,t,23,53,83,173,45,16,0,2022-03-17,2024-11-02,4.89,4.93,5.0,4.91,4.98,4.89,4.76,2,1,1,0,1.34
3003,3003,578001689357305101,62341131,2016-03-09,within an hour,100%,100%,t,77,t,TWEED SHIRE COUNCIL,,-28.29401,153.57198,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,$228.00,2,42,2,3,90,99,2.1,96.1,t,17,47,77,90,38,15,3,2022-04-09,2024-11-19,4.74,4.89,4.79,4.92,4.97,4.95,4.82,73,73,0,0,1.16
3008,3008,580910076803923560,901608,2011-08-01,within an hour,100%,92%,t,1,t,LISMORE CITY COUNCIL,,-28.80263,153.29434,Entire guest suite,Entire home/apt,2,1 bath,1.0,1.0,$80.00,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,75,51,35,2,2023-02-03,2024-12-05,4.8,4.78,4.61,4.9,4.94,4.88,4.63,1,1,0,0,2.24
3010,3010,583504348251319482,58228158,2016-02-10,within an hour,100%,99%,t,17,t,BYRON SHIRE COUNCIL,,-28.65892,153.61705,Entire home,Entire home/apt,8,2 baths,4.0,4.0,$607.00,5,14,5,5,14,14,5.0,14.0,t,0,0,0,0,5,4,0,2023-01-01,2024-01-28,5.0,4.8,4.4,5.0,5.0,4.2,4.2,17,17,0,0,0.21
3011,3011,583557548538621230,58228158,2016-02-10,within an hour,100%,99%,t,17,t,BYRON SHIRE COUNCIL,,-28.658922,153.61705,Entire loft,Entire home/apt,2,1 bath,1.0,1.0,$237.00,3,30,3,5,1125,1125,3.1,1125.0,t,1,25,52,94,112,38,4,2022-04-04,2024-12-08,4.96,4.92,4.96,4.99,5.0,4.86,4.87,17,17,0,0,3.4
3013,3013,584874524151082078,31943392,2015-04-25,within an hour,100%,91%,t,1,t,BYRON SHIRE COUNCIL,,-28.68922,153.51707,Entire home,Entire home/apt,4,1 bath,2.0,2.0,$337.00,3,365,3,3,365,365,3.0,365.0,t,16,46,76,76,34,14,0,2022-04-18,2024-11-11,4.94,4.91,4.97,5.0,4.97,4.97,4.79,1,1,0,0,1.05
3014,3014,584879679167212609,99672834,2016-10-14,within an hour,100%,97%,t,3,t,BYRON SHIRE COUNCIL,,-28.68112,153.60977,Private room in home,Private room,2,1 private bath,1.0,1.0,$240.00,2,7,2,2,7,7,2.0,7.0,t,0,4,34,34,12,4,0,2022-04-10,2024-08-11,5.0,5.0,5.0,5.0,5.0,4.92,5.0,3,1,2,0,0.37
3022,3022,587901886328401103,152421180,2017-09-28,within a few hours,84%,99%,t,66,t,BYRON SHIRE COUNCIL,,-28.65499,153.61663,Entire home,Entire home/apt,8,3 baths,5.0,5.0,$935.00,2,1125,2,5,30,1125,2.5,37.4,t,0,0,0,75,0,0,0,,,,,,,,,,66,61,5,0,
3023,3023,587919958952356090,58228158,2016-02-10,within an hour,100%,99%,t,17,t,BYRON SHIRE COUNCIL,,-28.645393,153.606689,Entire home,Entire home/apt,6,2 baths,3.0,3.0,$974.00,3,365,3,5,90,90,3.1,90.0,t,10,39,57,99,15,7,0,2022-11-01,2024-11-04,5.0,4.93,4.93,5.0,5.0,4.93,4.73,17,17,0,0,0.58
3024,3024,588604979797171474,82794849,2016-07-10,within an hour,100%,95%,t,3,t,TWEED SHIRE COUNCIL,,-28.40405,153.56205,Entire guesthouse,Entire home/apt,2,1 bath,1.0,1.0,$140.00,90,365,90,90,365,365,90.0,365.0,t,1,22,52,314,114,67,6,2023-01-04,2024-12-12,4.92,4.96,4.91,4.97,4.96,4.93,4.89,3,3,0,0,4.8
3025,3025,589930684492264554,38400557,2015-07-13,within a few hours,100%,93%,t,12,t,BYRON SHIRE COUNCIL,,-28.64535,153.61448,Entire rental unit,Entire home/apt,4,1 bath,2.0,,,2,30,2,2,30,30,2.0,30.0,t,0,0,0,0,9,3,0,2022-12-29,2024-02-24,4.89,4.78,4.89,4.67,4.78,4.89,4.78,11,11,0,0,0.38
3027,3027,590191499771316404,105870415,2016-12-01,within an hour,100%,100%,t,2,t,RICHMOND VALLEY COUNCIL,,-28.85741,153.03405,Tiny home,Entire home/apt,2,1 bath,1.0,1.0,$94.00,1,1125,1,1,1125,1125,1.0,1125.0,t,10,35,64,221,120,43,6,2022-04-10,2024-12-11,4.96,4.96,4.98,4.98,4.97,4.84,4.96,2,2,0,0,3.67
3030,3030,592324747825380793,117378399,2017-02-20,within an hour,100%,98%,t,2,t,BALLINA SHIRE COUNCIL,,-28.86758,153.56016,Entire bungalow,Entire home/apt,2,2.5 baths,1.0,1.0,$167.00,2,21,2,7,21,21,2.1,21.0,t,16,46,76,123,37,29,0,2022-06-01,2024-10-12,4.92,4.95,4.95,4.92,4.84,4.86,4.84,2,2,0,0,1.19
3032,3032,592962167627269509,11460295,2014-01-19,within an hour,100%,100%,t,2,t,BYRON SHIRE COUNCIL,,-28.519286852065555,153.5439390674591,Entire home,Entire home/apt,5,2 baths,2.0,3.0,$350.00,1,1125,1,3,2,1125,1.2,948.3,t,7,26,40,40,11,8,2,2023-03-02,2024-11-18,4.82,4.73,4.73,5.0,4.73,4.82,4.55,2,2,0,0,0.5
3033,3033,593024777337480792,451741111,2022-03-29,within an hour,100%,100%,t,1,t,BYRON SHIRE COUNCIL,,-28.543417,153.546143,Entire guesthouse,Entire home/apt,2,1 bath,1.0,1.0,$180.00,2,5,2,3,1125,1125,2.1,1125.0,t,9,35,51,51,91,26,2,2022-04-22,2024-11-30,4.78,4.73,4.92,4.92,4.93,4.82,4.56,1,1,0,0,2.82
3034,3034,593026993849011475,91928999,2016-08-26,within an hour,100%,99%,t,25,t,TWEED SHIRE COUNCIL,,-28.31719970703125,153.47763061523438,Entire home,Entire home/apt,12,2 baths,4.0,7.0,$500.00,2,1125,2,3,2,1125,2.1,943.0,t,15,43,45,303,28,6,0,2022-05-29,2024-11-10,4.79,5.0,4.82,4.93,4.86,5.0,4.89,24,24,0,0,0.9
3037,3037,594397698747897808,152421180,2017-09-28,within a few hours,84%,99%,t,66,t,BYRON SHIRE COUNCIL,,-28.61204,153.51756,Entire home,Entire home/apt,14,3 baths,5.0,8.0,"$1,530.00",2,1125,2,5,30,1125,2.5,37.4,t,11,38,63,103,17,9,0,2022-07-24,2024-11-02,4.71,4.76,4.71,4.94,4.65,4.88,4.35,66,61,5,0,0.58
3040,3040,595780103725206123,96374355,2016-09-23,within an hour,100%,95%,t,1,t,BALLINA SHIRE COUNCIL,,-28.80692,153.58582,Entire guest suite,Entire home/apt,4,1 bath,2.0,,,5,1125,2,5,1125,1125,5.0,1125.0,t,3,3,3,3,64,28,2,2022-04-17,2024-12-15,4.91,4.95,4.98,5.0,4.98,4.78,4.84,1,1,0,0,1.97
3042,3042,596788206240237205,177465566,2018-03-09,within an hour,100%,95%,t,27,t,BYRON SHIRE COUNCIL,,-28.52648,153.54634,Entire townhouse,Entire home/apt,3,1 bath,1.0,2.0,$127.00,2,90,2,21,99,99,5.9,99.0,t,4,7,37,54,73,29,0,2022-04-11,2024-11-09,4.81,4.82,4.89,4.82,4.81,4.71,4.67,25,25,0,0,2.23
3046,3046,598727255681094431,9479690,2013-10-17,within an hour,100%,92%,t,1,t,TWEED SHIRE COUNCIL,,-28.32746,153.56307,Entire home,Entire home/apt,10,1.5 baths,4.0,7.0,$963.00,2,1125,2,5,1125,1125,2.2,1125.0,t,11,37,60,235,57,34,3,2022-04-24,2024-12-08,4.91,4.89,4.91,4.93,4.98,4.95,4.84,1,1,0,0,1.77
3050,3050,600175584491026212,91928999,2016-08-26,within an hour,100%,99%,t,25,t,TWEED SHIRE COUNCIL,,-28.311457,153.570831,Entire rental unit,Entire home/apt,6,2 baths,3.0,4.0,$800.00,2,1125,2,3,2,1125,2.0,828.1,t,1,28,55,304,7,4,0,2022-10-08,2024-09-30,4.71,4.71,4.86,4.57,4.71,4.57,4.57,24,24,0,0,0.26
3054,3054,601797875368043665,126884800,2017-04-21,within an hour,100%,100%,t,1,t,TWEED SHIRE COUNCIL,,-28.39049,153.33998,Entire place,Entire home/apt,2,1 bath,1.0,1.0,$206.00,1,365,1,1,365,365,1.0,365.0,t,7,34,62,134,53,53,10,2024-08-12,2024-12-10,5.0,4.96,4.96,4.96,5.0,5.0,4.91,1,1,0,0,12.62
3055,3055,602495078680759574,12841093,2014-03-05,within an hour,100%,98%,t,1,t,BYRON SHIRE COUNCIL,,-28.678619384765625,153.60546875,Entire guest suite,Entire home/apt,3,1 bath,1.0,3.0,$164.00,2,120,2,6,120,120,2.1,120.0,t,5,27,57,57,128,28,7,2022-04-18,2024-12-08,4.92,4.95,4.95,4.96,4.98,4.88,4.86,1,1,0,0,3.95
3057,3057,602986800637416871,16971006,2014-06-18,within a few hours,100%,84%,t,1,t,TWEED SHIRE COUNCIL,,-28.21977,153.52205,Entire home,Entire home/apt,8,2 baths,3.0,5.0,$331.00,4,90,4,4,90,90,4.0,90.0,t,9,23,42,317,17,16,2,2022-06-29,2024-12-06,4.94,4.88,4.88,4.88,4.88,4.71,4.76,1,1,0,0,0.57
3060,3060,604063630551927387,177465566,2018-03-09,within an hour,100%,95%,t,27,t,BALLINA SHIRE COUNCIL,,-28.76994,153.53683,Entire bungalow,Entire home/apt,4,1 bath,2.0,2.0,$192.00,2,60,2,5,99,99,2.7,99.0,t,8,38,68,99,48,21,0,2022-05-01,2024-10-21,4.77,4.85,4.77,4.94,4.79,4.94,4.73,25,25,0,0,1.5
3062,3062,604439566961082944,168612025,2018-01-18,within an hour,100%,95%,t,2,t,BYRON SHIRE COUNCIL,,-28.68673,153.53122,Private room in guest suite,Private room,2,1 private bath,1.0,1.0,$194.00,1,600,1,1,1125,1125,1.0,1125.0,t,21,51,81,170,88,34,1,2022-04-18,2024-11-15,4.91,4.97,5.0,4.98,5.0,4.9,4.72,2,1,1,0,2.71
3064,3064,605299455819249531,241366603,2019-02-05,within an hour,100%,100%,t,8,t,BYRON SHIRE COUNCIL,,-28.662148,153.617157,Entire vacation home,Entire home/apt,5,2 baths,2.0,4.0,$769.00,3,365,3,3,99,99,3.0,99.0,t,0,14,39,82,4,1,0,2022-07-04,2024-04-13,4.5,4.5,4.75,4.67,4.75,4.75,4.25,8,8,0,0,0.13
3066,3066,607382622135522643,304013072,2019-10-23,within an hour,100%,94%,t,1,t,TWEED SHIRE COUNCIL,,-28.17126,153.54311,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,$310.00,3,1125,3,3,1125,1125,3.0,1125.0,t,8,31,61,205,71,36,4,2022-09-24,2024-12-01,4.96,4.97,4.92,4.89,4.99,4.97,4.87,1,1,0,0,2.62
3067,3067,608047075288033273,62341131,2016-03-09,within an hour,100%,100%,t,77,t,TWEED SHIRE COUNCIL,,-28.28351,153.57502,Entire rental unit,Entire home/apt,5,1 bath,1.0,3.0,$177.00,1,365,2,3,90,99,2.1,96.4,t,13,30,58,72,38,7,0,2022-05-07,2024-11-09,4.92,5.0,4.97,4.89,4.92,4.79,4.76,73,73,0,0,1.19
3069,3069,608938503200071728,92213680,2016-08-28,within an hour,97%,100%,t,59,t,BYRON SHIRE COUNCIL,,-28.64093,153.60718,Entire home,Entire home/apt,2,1 bath,1.0,1.0,$420.00,3,1125,3,5,3,1125,3.2,86.2,t,14,38,54,323,27,7,0,2022-09-10,2024-11-11,4.85,4.74,5.0,4.93,4.89,4.81,4.67,57,57,0,0,0.98
3070,3070,608994565005713630,78408848,2016-06-18,,,100%,t,1,t,TWEED SHIRE COUNCIL,,-28.31083,153.57166,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,$290.00,2,1125,2,2,1125,1125,2.0,1125.0,t,1,1,1,43,19,8,0,2022-10-23,2024-03-31,5.0,5.0,4.84,4.89,5.0,4.89,4.84,1,1,0,0,0.73
3105,3105,612634383521161724,21931977,2014-09-29,,,92%,t,1,t,BYRON SHIRE COUNCIL,,-28.635725,153.599564,Entire villa,Entire home/apt,6,2.5 baths,3.0,,,3,30,3,3,1125,1125,3.0,1125.0,t,0,0,0,0,17,10,0,2022-10-02,2024-05-19,4.94,4.94,4.94,5.0,5.0,4.94,4.82,1,1,0,0,0.63
3113,3113,613911776023346700,53679506,2016-01-07,within an hour,100%,98%,t,1,t,BYRON SHIRE COUNCIL,,-28.66452,153.61691,Entire guesthouse,Entire home/apt,2,1 bath,1.0,1.0,$186.00,2,90,1,2,1125,1125,1.3,1125.0,t,9,17,39,121,128,48,3,2022-05-09,2024-11-29,4.93,4.9,4.87,4.91,4.98,4.95,4.83,1,1,0,0,4.03
3114,3114,614074656888714988,2824063,2012-07-03,within an hour,100%,100%,t,3,t,TWEED SHIRE COUNCIL,,-28.38438,153.32587,Entire chalet,Entire home/apt,2,1 bath,1.0,1.0,$506.00,90,365,2,2,48,48,2.0,48.0,t,14,41,69,331,4,3,0,2022-11-20,2024-07-30,5.0,5.0,5.0,5.0,4.75,5.0,4.75,3,3,0,0,0.16
3115,3115,614096011532107654,91928999,2016-08-26,within an hour,100%,99%,t,25,t,TWEED SHIRE COUNCIL,,-28.311457,153.570831,Entire rental unit,Entire home/apt,6,2 baths,3.0,4.0,$800.00,2,1125,2,2,2,1125,2.0,762.5,t,4,21,40,294,11,6,0,2022-05-22,2024-10-07,4.91,4.91,4.91,5.0,4.73,4.73,4.73,24,24,0,0,0.35
3116,3116,614105889247403238,2824063,2012-07-03,within an hour,100%,100%,t,3,t,TWEED SHIRE COUNCIL,,-28.38371,153.32745,Yurt,Entire home/apt,2,1 bath,1.0,1.0,$506.00,2,365,2,2,48,48,2.0,48.0,t,22,48,78,351,1,1,0,2024-10-07,2024-10-07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,3,0,0,0.43
3120,3120,615338676945956172,446423586,2022-02-22,within an hour,100%,98%,t,77,t,CLARENCE VALLEY COUNCIL,,-29.4365,153.36149,Entire home,Entire home/apt,10,3 baths,5.0,6.0,"$2,882.00",3,1125,3,10,4,1125,3.2,118.1,t,4,22,45,313,4,0,0,2023-02-25,2023-11-20,5.0,4.5,5.0,4.75,4.5,5.0,4.5,75,75,0,0,0.18
3121,3121,615348409153490734,446423586,2022-02-22,within an hour,100%,98%,t,77,t,CLARENCE VALLEY COUNCIL,,-29.437696,153.366135,Entire rental unit,Entire home/apt,8,4 baths,4.0,5.0,$933.00,2,1125,2,4,4,1125,2.4,38.8,t,3,22,34,234,13,4,0,2022-06-06,2024-07-12,4.85,4.62,4.85,4.77,4.77,5.0,4.46,75,75,0,0,0.42
3123,3123,616240243368045847,2899669,2012-07-11,within an hour,100%,100%,t,3,t,BYRON SHIRE COUNCIL,,-28.65967,153.6092,Private room in home,Private room,2,1 private bath,1.0,1.0,$193.00,2,10,2,2,10,10,2.0,10.0,t,4,5,6,128,9,7,1,2022-07-25,2024-11-16,5.0,5.0,5.0,5.0,5.0,4.89,5.0,3,1,2,0,0.31
3124,3124,617661057675754201,106194148,2016-12-04,within a few hours,100%,83%,t,2,t,BYRON SHIRE COUNCIL,,-28.53935,153.54613,Entire home,Entire home/apt,6,3 baths,3.0,3.0,$850.00,2,365,2,2,365,365,2.0,365.0,t,0,12,35,278,2,2,0,2024-01-25,2024-03-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,2,0,0,0.18
3127,3127,619039940442245146,55472952,2016-01-20,within an hour,100%,100%,t,14,t,CLARENCE VALLEY COUNCIL,,-29.44581,153.36425,Entire serviced apartment,Entire home/apt,6,2.5 baths,3.0,4.0,$723.00,2,365,2,2,3,3,2.0,3.0,t,14,44,74,335,2,0,0,2022-09-18,2022-11-20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,14,14,0,0,0.07
3128,3128,619081354455476348,106194148,2016-12-04,within a few hours,100%,83%,t,2,t,BYRON SHIRE COUNCIL,,-28.53808,153.54791,Entire home,Entire home/apt,12,3 baths,4.0,7.0,"$1,100.00",2,365,1,4,365,365,2.1,365.0,t,7,30,53,316,36,14,2,2022-06-11,2024-12-13,5.0,5.0,4.94,5.0,4.97,4.97,4.81,2,2,0,0,1.18
3129,3129,619088673786188257,55472952,2016-01-20,within an hour,100%,100%,t,14,t,CLARENCE VALLEY COUNCIL,,-29.44435,153.36487,Entire serviced apartment,Entire home/apt,6,2 baths,3.0,4.0,$570.00,2,365,2,2,3,3,2.0,3.0,t,17,44,74,335,1,0,0,2023-01-24,2023-01-24,5.0,4.0,5.0,5.0,5.0,5.0,4.0,14,14,0,0,0.04
3131,3131,619934136783169142,117378399,2017-02-20,within an hour,100%,98%,t,2,t,BALLINA SHIRE COUNCIL,,-28.86825,153.55989,Entire guest suite,Entire home/apt,2,1 bath,0.0,1.0,$171.00,2,21,1,7,21,21,2.1,21.0,t,6,28,55,102,79,56,5,2023-04-09,2024-12-05,4.9,4.95,4.9,4.89,4.91,4.86,4.87,2,2,0,0,3.84
3133,3133,621121098203048328,86355084,2016-07-27,within an hour,100%,100%,t,1,t,TWEED SHIRE COUNCIL,,-28.31616,153.45053,Entire guest suite,Entire home/apt,2,1 bath,0.0,1.0,$107.00,2,365,1,2,1125,1125,2.0,1125.0,t,18,46,76,166,147,54,3,2022-06-02,2024-12-04,4.71,4.69,4.96,4.93,4.95,4.69,4.79,1,1,0,0,4.75
3137,3137,622639780699270891,446423586,2022-02-22,within an hour,100%,98%,t,77,t,CLARENCE VALLEY COUNCIL,,-29.434351,153.362534,Entire rental unit,Entire home/apt,6,2 baths,3.0,4.0,$248.00,3,1125,3,3,1125,1125,3.0,1125.0,t,29,59,89,364,4,0,0,2022-06-21,2023-08-05,4.5,4.75,5.0,4.75,5.0,5.0,4.75,75,75,0,0,0.13
3138,3138,622728210863058677,142535563,2017-07-26,within a few hours,100%,94%,t,1,t,TWEED SHIRE COUNCIL,,-28.36757,153.4939,Farm stay,Entire home/apt,10,2 baths,3.0,5.0,$677.00,2,1125,2,4,1125,1125,2.5,1125.0,t,5,30,60,321,59,22,0,2022-08-28,2024-10-26,5.0,5.0,4.98,5.0,5.0,4.98,4.97,1,1,0,0,2.1
3139,3139,622776245674804575,152421180,2017-09-28,within a few hours,84%,99%,t,66,t,BALLINA SHIRE COUNCIL,,-28.71508,153.53521,Entire home,Entire home/apt,8,3 baths,4.0,4.0,"$1,088.00",2,1125,2,5,14,1125,2.6,32.1,t,0,0,0,198,4,2,0,2022-07-24,2024-04-02,5.0,5.0,5.0,5.0,5.0,5.0,5.0,66,61,5,0,0.14
3140,3140,622778192237776008,446423586,2022-02-22,within an hour,100%,98%,t,77,t,CLARENCE VALLEY COUNCIL,,-29.43595,153.36049,Entire home,Entire home/apt,10,2 baths,5.0,5.0,$780.00,2,1125,2,9,3,1125,2.2,98.2,t,5,17,29,249,4,4,1,2024-03-16,2024-11-17,5.0,5.0,5.0,5.0,5.0,4.75,5.0,75,75,0,0,0.44
3141,3141,623294092904643975,23632675,2014-11-11,within an hour,88%,95%,t,46,t,TWEED SHIRE COUNCIL,,-28.25886,153.58017,Entire home,Entire home/apt,8,2.5 baths,4.0,5.0,$324.00,1,1125,1,4,4,1125,2.5,225.6,t,11,41,71,279,9,2,0,2022-08-04,2024-09-08,5.0,5.0,5.0,5.0,5.0,4.89,5.0,43,43,0,0,0.31
3142,3142,623421073708454500,458326326,2022-05-09,within an hour,100%,95%,t,1,t,BYRON SHIRE COUNCIL,,-28.497110487029325,153.5505304490738,Entire home,Entire home/apt,6,1 bath,2.0,3.0,$436.00,1,40,1,6,1125,1125,4.9,1125.0,t,9,35,64,154,61,27,2,2022-07-25,2024-11-27,5.0,4.95,4.95,4.98,4.98,5.0,4.85,1,1,0,0,2.09
3143,3143,624027422391769100,446423586,2022-02-22,within an hour,100%,98%,t,77,t,CLARENCE VALLEY COUNCIL,,-29.43668,153.3607,Entire home,Entire home/apt,7,1.5 baths,3.0,3.0,"$4,550.00",3,1125,3,7,2,1125,3.1,113.0,t,3,33,61,263,1,0,0,2022-11-03,2022-11-03,4.0,5.0,5.0,5.0,4.0,5.0,4.0,75,75,0,0,0.04
3144,3144,624130139099317691,446423586,2022-02-22,within an hour,100%,98%,t,77,t,CLARENCE VALLEY COUNCIL,,-29.43334,153.36283,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,$156.00,3,1125,3,8,2,1125,3.1,113.0,t,7,37,67,327,1,1,0,2024-03-07,2024-03-07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,75,75,0,0,0.11
3145,3145,624230797143534886,446423586,2022-02-22,within an hour,100%,98%,t,77,t,CLARENCE VALLEY COUNCIL,,-29.43453,153.36146,Entire home,Entire home/apt,12,3 baths,5.0,7.0,$632.00,90,1125,90,90,4,1125,90.0,118.1,t,15,36,66,326,0,0,0,,,,,,,,,,75,75,0,0,
3152,3152,625650615996102537,446423586,2022-02-22,within an hour,100%,98%,t,77,t,CLARENCE VALLEY COUNCIL,,-29.43606,153.36264,Entire rental unit,Entire home/apt,7,1 bath,3.0,3.0,$650.00,3,1125,3,10,4,1125,3.2,118.1,t,11,35,65,340,7,2,0,2022-07-09,2024-10-05,4.43,4.57,4.71,5.0,5.0,5.0,4.29,75,75,0,0,0.24
3154,3154,627732843208651309,446423586,2022-02-22,within an hour,100%,98%,t,77,t,CLARENCE VALLEY COUNCIL,,-29.42188,153.32579,Entire home,Entire home/apt,6,3 baths,3.0,3.0,$650.00,7,1125,7,8,4,1125,7.0,88.4,t,2,10,40,294,3,2,0,2023-10-20,2024-07-13,4.33,4.0,4.0,4.67,4.0,5.0,4.33,75,75,0,0,0.21
3156,3156,628390171512012701,446423586,2022-02-22,within an hour,100%,98%,t,77,t,CLARENCE VALLEY COUNCIL,,-29.43347,153.36305,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,$241.00,90,1125,90,90,4,1125,90.0,118.1,t,14,35,65,317,0,0,0,,,,,,,,,,75,75,0,0,
3158,3158,629089283275000365,23632675,2014-11-11,within an hour,88%,95%,t,46,t,TWEED SHIRE COUNCIL,,-28.29112,153.57501,Entire home,Entire home/apt,10,4 baths,5.0,5.0,"$1,177.00",1,1125,1,3,2,1125,1.2,1017.4,t,15,23,23,23,0,0,0,,,,,,,,,,43,43,0,0,
3160,3160,629249314513016700,133445462,2017-06-04,within an hour,100%,100%,t,22,t,BALLINA SHIRE COUNCIL,,-28.78864,153.59214,Entire home,Entire home/apt,8,2.5 baths,4.0,5.0,$613.00,3,1125,3,8,3,1125,3.4,135.4,t,0,11,27,271,11,9,2,2023-09-16,2024-11-28,4.91,4.91,4.91,5.0,5.0,5.0,4.82,22,22,0,0,0.72
3161,3161,629340931159398359,152421180,2017-09-28,within a few hours,84%,99%,t,66,t,BYRON SHIRE COUNCIL,,-28.6754,153.61231,Entire home,Entire home/apt,8,2 baths,4.0,4.0,"$1,054.00",90,1125,90,90,1125,1125,90.0,1125.0,t,0,0,0,0,0,0,0,,,,,,,,,,66,61,5,0,
3162,3162,629376492298025392,77437955,2016-06-13,within a few hours,90%,92%,t,2,t,BALLINA SHIRE COUNCIL,,-28.80437,153.58605,Entire home,Entire home/apt,9,3 baths,4.0,5.0,$371.00,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,7,11,2,0,2022-12-27,2023-12-31,4.91,4.73,5.0,5.0,5.0,4.55,4.64,2,2,0,0,0.46
3163,3163,630042748846081723,459834427,2022-05-19,within an hour,100%,93%,t,1,t,BYRON SHIRE COUNCIL,,-28.57835,153.52507,Private room in cottage,Private room,2,1 private bath,1.0,1.0,$114.00,2,12,2,2,12,12,2.0,12.0,t,23,29,29,29,53,38,1,2022-07-31,2024-11-15,4.98,4.91,4.96,4.75,4.98,4.85,4.89,1,0,1,0,1.83
3164,3164,633070886020359741,85555205,2016-07-23,within an hour,100%,100%,t,7,t,CLARENCE VALLEY COUNCIL,,-29.606297337377914,153.3351968432204,Entire rental unit,Entire home/apt,3,1 bath,1.0,1.0,$231.00,1,28,1,4,21,21,1.4,21.0,t,19,42,66,329,7,4,3,2023-01-07,2024-12-03,4.71,4.71,4.57,4.71,4.71,4.71,4.29,7,7,0,0,0.3
